22,1,LOOT_MTX1_EMBLEMS_D_DAY1,mp/emblems/s2_D-Day1.embl,premade_emblems_d_day1,0,0x200001C,
23,1,LOOT_MTX1_EMBLEMS_DEVIL,mp/emblems/s2_Devil.embl,premade_emblems_devil,0,0x200001D,
24,1,LOOT_MTX1_EMBLEMS_DOM,mp/emblems/s2_DOM.embl,premade_emblems_dom,0,0x200001E,
25,1,LOOT_MTX1_EMBLEMS_EDITOR,mp/emblems/s2_Editor.embl,premade_emblems_editor,0,0x200001F,
26,1,LOOT_MTX1_EMBLEMS_ENLISTED,mp/emblems/s2_Enlisted.embl,premade_emblems_enlisted,0,0x2000020,
27,1,LOOT_MTX1_EMBLEMS_FLAK2,mp/emblems/s2_Flak2.embl,premade_emblems_flak2,0,0x2000021,
28,1,LOOT_MTX1_EMBLEMS_GHOST,mp/emblems/s2_Ghost1.embl,premade_emblems_ghost,0,0x2000022,
29,1,LOOT_MTX1_EMBLEMS_GRENADE,mp/emblems/s2_Grenade.embl,premade_emblems_grenade,0,0x2000023,
30,1,LOOT_MTX1_EMBLEMS_HP,mp/emblems/s2_HP.embl,premade_emblems_hp,0,0x2000024,
31,1,LOOT_MTX1_EMBLEMS_HUNTER,mp/emblems/s2_Hunter.embl,premade_emblems_hunter,0,0x2000025,
32,1,LOOT_MTX1_EMBLEMS_JACK,mp/emblems/s2_Jack.embl,premade_emblems_jack,0,0x2000026,
33,1,LOOT_MTX1_EMBLEMS_KC,mp/emblems/s2_KC.embl,premade_emblems_kc,0,0x2000027,
34,1,LOOT_MTX1_EMBLEMS_LIGHTSTRIKE,mp/emblems/s2_LightStrike.embl,premade_emblems_lightstrike,0,0x2000028,
35,1,LOOT_MTX1_EMBLEMS_MEDKIT,mp/emblems/s2_MedKit.embl,premade_emblems_medkit,0,0x2000029,
36,1,LOOT_MTX1_EMBLEMS_MORTAR,mp/emblems/s2_Mortar.embl,premade_emblems_mortar,0,0x200002A,
37,1,LOOT_MTX1_EMBLEMS_ORION,mp/emblems/s2_Orion.embl,premade_emblems_orion,0,0x200002B,
38,1,LOOT_MTX1_EMBLEMS_CAREPACKAGE,mp/emblems/s2_CarePackage.embl,loot_mtx1_emblems_carepackage,0,0x200002C,
39,1,LOOT_MTX1_EMBLEMS_PERKGLOW,mp/emblems/s2_PerkGlow.embl,premade_emblems_perkglow,0,0x200002D,
40,1,LOOT_MTX1_EMBLEMS_QUEEN,mp/emblems/s2_Queen2.embl,premade_emblems_queen,0,0x200002E,
41,1,LOOT_MTX1_EMBLEMS_STAYTOASTY,mp/emblems/s2_StayToasty.embl,loot_mtx1_emblems_staytoasty,0,0x200002F,
42,1,LOOT_MTX1_EMBLEMS_RUNNER,mp/emblems/s2_Runner.embl,premade_emblems_runner,0,0x2000030,
43,1,LOOT_MTX1_EMBLEMS_SEARCH,mp/emblems/s2_Search.embl,premade_emblems_search,0,0x2000031,
44,1,LOOT_MTX1_EMBLEMS_SHIP,mp/emblems/s2_Ship.embl,premade_emblems_ship,0,0x2000032,
45,1,LOOT_MTX1_EMBLEMS_SHOVEL,mp/emblems/s2_Shovel2.embl,premade_emblems_shovel,0,0x2000033,
46,1,LOOT_MTX1_EMBLEMS_TANK,mp/emblems/s2_Tank2.embl,premade_emblems_tank,0,0x2000034,
47,1,LOOT_MTX1_EMBLEMS_SKEPTICAL,mp/emblems/s2_Skeptical.embl,premade_emblems_skeptical,0,0x2000035,
48,1,LOOT_MTX1_EMBLEMS_STEALTH,mp/emblems/s2_Stealth.embl,premade_emblems_stealth,0,0x2000036,
49,1,LOOT_MTX1_EMBLEMS_TDM,mp/emblems/s2_TDM.embl,premade_emblems_tdm,0,0x2000037,
50,1,LOOT_MTX1_EMBLEMS_WIRE,mp/emblems/s2_Wire2.embl,premade_emblems_wire,0,0x2000038,
51,1,LOOT_MTX1_EMBLEMS_ZOMBIE,mp/emblems/s2_Zombie2.embl,premade_emblems_zombie,0,0x2000039,
52,1,LOOT_MTX1_EMBLEMS_TANKTURRET,mp/emblems/s2_TankTurret.embl,premade_emblems_tankturret,0,0x200003A,
53,1,LOOT_MTX1_EMBLEMS_WAR,mp/emblems/s2_War.embl,premade_emblems_war,0,0x200003B,
54,1,LOOT_MTX1_EMBLEMS_PITFALL,mp/emblems/s2_Pitfall.embl,premade_emblems_pitfall,0,0x200003C,
55,1,LOOT_MTX1_EMBLEMS_CHOPPER,mp/emblems/s2_ChopperCom.embl,premade_emblems_chopper,0,0x200003D,
56,1,LOOT_MTX1_EMBLEMS_PROPO,mp/emblems/s2_Propo2.embl,premade_emblems_propo,0,0x200003E,
57,1,LOOT_MTX1_EMBLEMS_MTN,mp/emblems/s2_MTN.embl,premade_emblems_mtn,0,0x200003F,
58,1,LOOT_MTX1_EMBLEMS_EXP,mp/emblems/s2_Exp.embl,premade_emblems_exp,0,0x2000040,
59,1,LOOT_MTX1_EMBLEMS_AR,mp/emblems/s2_Ar.embl,premade_emblems_ar,0,0x2000041,
60,1,LOOT_MTX1_EMBLEMS_INF,mp/emblems/s2_Inf.embl,premade_emblems_inf,0,0x2000042,
61,1,LOOT_MTX1_EMBLEMS_AB,mp/emblems/s2_AB.embl,premade_emblems_ab,0,0x2000043,
62,1,LOOT_MTX1_EMBLEMS_ARTILLERY,mp/emblems/s2_Artillery.embl,premade_emblems_artillery,0,0x2000044,
63,1,LOOT_MTX1_EMBLEMS_SMOKE,mp/emblems/s2_Smoke.embl,premade_emblems_smoke,0,0x2000045,
64,1,LOOT_MTX1_EMBLEMS_GIFT,mp/emblems/s2_gift.embl,premade_emblems_gift,0,0x2000046,
65,1,LOOT_MTX1_EMBLEMS_ANGEL,mp/emblems/s2_Angel.embl,premade_emblems_angel,0,0x2000047,
66,1,LOOT_MTX1_EMBLEMS_DYNAMIT,mp/emblems/s2_Dynamit1.embl,premade_emblems_dynamit,0,0x2000048,
67,1,LOOT_MTX1_EMBLEMS_BAYONET,mp/emblems/s2_Bayonet.embl,premade_emblems_bayonet,0,0x2000049,
68,2,LOOT_MTX2_EMBLEMS_TEDDY,mp/emblems/s2_Teddy.embl,LOOT_MTX2_EMBLEMS_TEDDY,0,0x200004A,
69,2,LOOT_MTX2_EMBLEMS_CARRIER,mp/emblems/s2_Carrier.embl,LOOT_MTX2_EMBLEMS_CARRIER,0,0x200004B,
70,2,LOOT_MTX2_EMBLEMS_DEMO,mp/emblems/s2_Demo2.embl,LOOT_MTX2_EMBLEMS_DEMO,0,0x200004C,
71,2,LOOT_MTX2_EMBLEMS_MOLOTOV,mp/emblems/s2_Molotov.embl,LOOT_MTX2_EMBLEMS_MOLOTOV,0,0x200004D,
72,2,LOOT_MTX2_EMBLEMS_FIREMAN,mp/emblems/s2_Fireman.embl,LOOT_MTX2_EMBLEMS_FIREMAN,0,0x200004E,
73,2,LOOT_MTX2_EMBLEMS_WOJTEK,mp/emblems/s2_Wojtek.embl,LOOT_MTX2_EMBLEMS_WOJTEK,0,0x200004F,
74,2,LOOT_MTX2_EMBLEMS_KILROY2,mp/emblems/s2_Kilroy2.embl,LOOT_MTX2_EMBLEMS_KILROY2,0,0x2000050,
75,2,LOOT_MTX2_EMBLEMS_RESISTANCE,mp/emblems/s2_Resistance.embl,LOOT_MTX2_EMBLEMS_RESISTANCE,0,0x2000051,
76,2,LOOT_MTX2_EMBLEMS_VICTORY,mp/emblems/s2_Victory.embl,LOOT_MTX2_EMBLEMS_VICTORY,0,0x2000052,
77,2,LOOT_MTX2_EMBLEMS_IRIS,mp/emblems/s2_Iris.embl,LOOT_MTX2_EMBLEMS_IRIS,0,0x2000053,
78,2,LOOT_MTX2_EMBLEMS_KILLER,mp/emblems/s2_Killer.embl,LOOT_MTX2_EMBLEMS_KILLER,0,0x2000054,
79,2,LOOT_MTX2_EMBLEMS_CAMOEQUIPPED,mp/emblems/s2_CamoEquipped.embl,LOOT_MTX2_EMBLEMS_CAMOEQUIPPED,0,0x2000055,
80,2,LOOT_MTX2_EMBLEMS_HOG,mp/emblems/s2_Hog.embl,LOOT_MTX2_EMBLEMS_HOG,0,0x2000056,
81,2,LOOT_MTX2_EMBLEMS_CLUB,mp/emblems/s2_Club2.embl,LOOT_MTX2_EMBLEMS_CLUB,0,0x2000057,
82,2,LOOT_MTX2_EMBLEMS_DIAMOND,mp/emblems/s2_Diamond2.embl,LOOT_MTX2_EMBLEMS_DIAMOND,0,0x2000058,
83,2,LOOT_MTX2_EMBLEMS_SPADE,mp/emblems/s2_Spade2.embl,LOOT_MTX2_EMBLEMS_SPADE,0,0x2000059,
84,2,LOOT_MTX2_EMBLEMS_HEART,mp/emblems/s2_Heart2.embl,LOOT_MTX2_EMBLEMS_HEART,0,0x200005A,
85,2,LOOT_MTX2_EMBLEMS_COLDBLOODED,mp/emblems/s2_ColdBlooded.embl,LOOT_MTX2_EMBLEMS_COLDBLOODED,0,0x200005B,
86,2,LOOT_MTX2_EMBLEMS_BAIT,mp/emblems/s2_Bait.embl,LOOT_MTX2_EMBLEMS_BAIT,0,0x200005C,
87,2,LOOT_MTX2_EMBLEMS_PREDATOR,mp/emblems/s2_Predator.embl,LOOT_MTX2_EMBLEMS_PREDATOR,0,0x200005D,
88,2,LOOT_MTX2_EMBLEMS_MOUSE,mp/emblems/s2_Mouse.embl,LOOT_MTX2_EMBLEMS_MOUSE,0,0x200005E,
89,2,LOOT_MTX2_EMBLEMS_GOAT,mp/emblems/s2_GOAT.embl,LOOT_MTX2_EMBLEMS_GOAT,0,0x200005F,
90,2,LOOT_MTX2_EMBLEMS_RAGE,mp/emblems/s2_Rage.embl,LOOT_MTX2_EMBLEMS_RAGE,0,0x2000060,
91,2,LOOT_MTX2_EMBLEMS_STILL,mp/emblems/s2_Still.embl,LOOT_MTX2_EMBLEMS_STILL,0,0x2000061,
92,2,LOOT_MTX2_EMBLEMS_BOMBERBEE,mp/emblems/s2_BomberBee.embl,LOOT_MTX2_EMBLEMS_BOMBERBEE,0,0x2000062,
93,-1,LOOT_DLC1_EMBLEMS_RESDIVISION2,mp/emblems/s2_ResDivision2.embl,LOOT_DLC1_EMBLEMS_RESDIVISION2,0,0x2000063,
94,2,LOOT_MTX3_EMBLEMS_ALLIESMEDAL,mp/emblems/s2_AlliesMedal.embl,LOOT_MTX3_EMBLEMS_ALLIESMEDAL,0,0x2000064,
95,2,LOOT_MTX3_EMBLEMS_BOMBB2,mp/emblems/s2_BombB2.embl,LOOT_MTX3_EMBLEMS_BOMBB2,0,0x2000065,
96,2,LOOT_MTX3_EMBLEMS_CHICKEN,mp/emblems/s2_Chicken.embl,LOOT_MTX3_EMBLEMS_CHICKEN,0,0x2000066,
97,2,LOOT_MTX3_EMBLEMS_SNACK,mp/emblems/s2_Snack.embl,LOOT_MTX3_EMBLEMS_SNACK,0,0x2000067,
98,2,LOOT_MTX3_EMBLEMS_COMPANION,mp/emblems/s2_Companion.embl,LOOT_MTX3_EMBLEMS_COMPANION,0,0x2000068,
99,2,LOOT_MTX3_EMBLEMS_CONCUSSED,mp/emblems/s2_Concussed.embl,LOOT_MTX3_EMBLEMS_CONCUSSED,0,0x2000069,
100,2,LOOT_MTX3_EMBLEMS_CROSSHAIR2,mp/emblems/s2_Crosshair2.embl,LOOT_MTX3_EMBLEMS_CROSSHAIR2,0,0x200006A,
101,2,LOOT_MTX3_EMBLEMS_GRAVEYARD,mp/emblems/s2_Graveyard.embl,LOOT_MTX3_EMBLEMS_GRAVEYARD,0,0x200006B,
102,2,LOOT_MTX3_EMBLEMS_NEWBEE,mp/emblems/s2_Newbee.embl,LOOT_MTX3_EMBLEMS_NEWBEE,0,0x200006C,
103,2,LOOT_MTX3_EMBLEMS_NIGHTSHIFT2,mp/emblems/s2_NightShift2.embl,LOOT_MTX3_EMBLEMS_NIGHTSHIFT2,0,0x200006D,
104,2,LOOT_MTX3_EMBLEMS_PLUNK,mp/emblems/s2_Plunk.embl,LOOT_MTX3_EMBLEMS_PLUNK,0,0x200006E,
105,2,LOOT_MTX3_EMBLEMS_POLISHRES,mp/emblems/s2_PolishRes.embl,LOOT_MTX3_EMBLEMS_POLISHRES,0,0x200006F,
106,2,LOOT_MTX3_EMBLEMS_NUMBERONE,mp/emblems/s2_NumberOne.embl,LOOT_MTX3_EMBLEMS_NUMBERONE,0,0x2000070,
107,2,LOOT_MTX3_EMBLEMS_STAR,mp/emblems/s2_Star.embl,LOOT_MTX3_EMBLEMS_STAR,0,0x2000071,
108,2,LOOT_MTX3_EMBLEMS_SURPLUS,mp/emblems/s2_Surplus.embl,LOOT_MTX3_EMBLEMS_SURPLUS,0,0x2000072,
109,2,LOOT_MTX3_EMBLEMS_TANKER,mp/emblems/s2_Tanker.embl,LOOT_MTX3_EMBLEMS_TANKER,0,0x2000073,
110,2,LOOT_MTX3_EMBLEMS_TARGETPRAC,mp/emblems/s2_TargetPrac.embl,LOOT_MTX3_EMBLEMS_TARGETPRAC,0,0x2000074,
111,2,LOOT_MTX3_EMBLEMS_UNDEAD,mp/emblems/s2_Undead.embl,LOOT_MTX3_EMBLEMS_UNDEAD,0,0x2000075,
112,2,LOOT_MTX3_EMBLEMS_ELDER,mp/emblems/s2_Elder.embl,LOOT_MTX3_EMBLEMS_ELDER,0,0x2000076,
113,2,LOOT_MTX3_EMBLEMS_NIGHTOWL,mp/emblems/s2_NightOwl.embl,LOOT_MTX3_EMBLEMS_NIGHTOWL,0,0x2000077,
114,2,LOOT_MTX3_EMBLEMS_HERBIVORE,mp/emblems/s2_Herbivore.embl,LOOT_MTX3_EMBLEMS_HERBIVORE,0,0x2000078,
115,2,LOOT_MTX3_EMBLEMS_RECONAIR2,mp/emblems/s2_ReconAir2.embl,LOOT_MTX3_EMBLEMS_RECONAIR2,0,0x2000079,
116,2,LOOT_MTX3_EMBLEMS_REX,mp/emblems/s2_Rex.embl,LOOT_MTX3_EMBLEMS_REX,0,0x200007A,
117,2,LOOT_MTX3_EMBLEMS_MASK2,mp/emblems/s2_mask2.embl,LOOT_MTX3_EMBLEMS_MASK2,0,0x200007B,
118,2,LOOT_MTX3_EMBLEMS_PLANTSKULL2,mp/emblems/s2_PlantSkull2.embl,LOOT_MTX3_EMBLEMS_PLANTSKULL2,0,0x200007C,
119,0,LOOT_MTX3_5_EMBLEMS_GOLDENAIR,mp/emblems/s2_GoldenAir.embl,LOOT_MTX3_5_EMBLEMS_GOLDENAIR,0,0x200007D,
120,0,LOOT_MTX3_5_EMBLEMS_GOLDENARM,mp/emblems/s2_GoldenArm.embl,LOOT_MTX3_5_EMBLEMS_GOLDENARM,0,0x200007E,
121,0,LOOT_MTX3_5_EMBLEMS_GOLDENEXP,mp/emblems/s2_GoldenExp.embl,LOOT_MTX3_5_EMBLEMS_GOLDENEXP,0,0x200007F,
122,0,LOOT_MTX3_5_EMBLEMS_GOLDENINF,mp/emblems/s2_GoldenInf.embl,LOOT_MTX3_5_EMBLEMS_GOLDENINF,0,0x2000080,
123,0,LOOT_MTX3_5_EMBLEMS_GOLDENMTN,mp/emblems/s2_GoldenMtn.embl,LOOT_MTX3_5_EMBLEMS_GOLDENMTN,0,0x2000081,
124,0,LOOT_MTX3_5_EMBLEMS_GOLDENRES,mp/emblems/s2_GoldenRes.embl,LOOT_MTX3_5_EMBLEMS_GOLDENRES,0,0x2000082,
125,0,LOOT_MTX3_5_EMBLEMS_SCARAB,mp/emblems/s2_Scarab.embl,LOOT_MTX3_5_EMBLEMS_SCARAB,0,0x2000083,
126,0,LOOT_MTX3_5_EMBLEMS_ROYALTY,mp/emblems/s2_Royalty.embl,LOOT_MTX3_5_EMBLEMS_ROYALTY,0,0x2000084,
127,0,LOOT_MTX3_5_EMBLEMS_JELLY,mp/emblems/s2_Jelly.embl,LOOT_MTX3_5_EMBLEMS_JELLY,0,0x2000085,
128,0,LOOT_MTX3_5_EMBLEMS_LIFELINE,mp/emblems/s2_LifeLine.embl,LOOT_MTX3_5_EMBLEMS_LIFELINE,0,0x2000086,
129,0,LOOT_MTX3_5_EMBLEMS_PYRAMIDS2,mp/emblems/s2_Pyramids2.embl,LOOT_MTX3_5_EMBLEMS_PYRAMIDS2,0,0x2000087,
130,0,LOOT_MTX3_5_EMBLEMS_SNAKEEYES1,mp/emblems/s2_SnakeEyes1.embl,LOOT_MTX3_5_EMBLEMS_SNAKEEYES1,0,0x2000088,
131,0,LOOT_MTX3_5_EMBLEMS_TOOTH1,mp/emblems/s2_Tooth1.embl,LOOT_MTX3_5_EMBLEMS_TOOTH1,0,0x2000089,
132,0,LOOT_MTX3_5_EMBLEMS_WIDOW,mp/emblems/s2_Widow.embl,LOOT_MTX3_5_EMBLEMS_WIDOW,0,0x200008A,
133,0,LOOT_MTX3_5_EMBLEMS_DESSERT,mp/emblems/s2_Dessert.embl,LOOT_MTX3_5_EMBLEMS_DESSERT,0,0x200008B,
134,0,LOOT_MTX3_5_EMBLEMS_MUSHROOM,mp/emblems/s2_Mushroom.embl,LOOT_MTX3_5_EMBLEMS_MUSHROOM,0,0x200008C,
135,0,LOOT_MTX3_5_EMBLEMS_BLOWFISH1,mp/emblems/s2_Blowfish1.embl,LOOT_MTX3_5_EMBLEMS_BLOWFISH1,0,0x200008D,
136,0,LOOT_MTX3_5_EMBLEMS_PRINCE,mp/emblems/s2_Prince.embl,LOOT_MTX3_5_EMBLEMS_PRINCE,0,0x200008E,
137,0,LOOT_MTX3_5_EMBLEMS_SUNNYSIDE,mp/emblems/s2_SunnySide.embl,LOOT_MTX3_5_EMBLEMS_SUNNYSIDE,0,0x200008F,
138,0,LOOT_MTX3_5_EMBLEMS_BACON,mp/emblems/s2_Bacon.embl,LOOT_MTX3_5_EMBLEMS_BACON,0,0x2000090,
139,0,LOOT_MTX3_5_EMBLEMS_UNID,mp/emblems/s2_Unidentifie1.embl,LOOT_MTX3_5_EMBLEMS_UNID,0,0x2000091,
140,0,LOOT_MTX3_5_EMBLEMS_ET1,mp/emblems/s2_ET3.embl,LOOT_MTX3_5_EMBLEMS_ET1,0,0x2000092,
141,0,LOOT_MTX3_5_EMBLEMS_SKELETAL1,mp/emblems/s2_Skeletal1.embl,LOOT_MTX3_5_EMBLEMS_SKELETAL1,0,0x2000093,
142,0,LOOT_MTX3_5_EMBLEMS_WHALE,mp/emblems/s2_WHALE.embl,LOOT_MTX3_5_EMBLEMS_WHALE,0,0x2000094,
143,0,LOOT_MTX3_5_EMBLEMS_MONSTER,mp/emblems/s2_Monster.embl,LOOT_MTX3_5_EMBLEMS_MONSTER,0,0x2000095,
144,0,LOOT_MTX3_5_EMBLEMS_YETTI,mp/emblems/s2_Yetti.embl,LOOT_MTX3_5_EMBLEMS_YETTI,0,0x2000096,
145,0,LOOT_MTX3_5_EMBLEMS_CHICK,mp/emblems/s2_Chick.embl,LOOT_MTX3_5_EMBLEMS_CHICK,0,0x2000097,
146,0,LOOT_MTX3_5_EMBLEMS_YINYANG1,mp/emblems/s2_YinYang2.embl,LOOT_MTX3_5_EMBLEMS_YINYANG1,0,0x2000098,
147,0,LOOT_MTX3_5_EMBLEMS_GAMEOVER,mp/emblems/s2_GameOver.embl,LOOT_MTX3_5_EMBLEMS_GAMEOVER,0,0x2000099,
148,0,LOOT_MTX3_5_EMBLEMS_CONTROL,mp/emblems/s2_Control.embl,LOOT_MTX3_5_EMBLEMS_CONTROL,0,0x200009A,
149,0,LOOT_MTX3_5_EMBLEMS_JOY,mp/emblems/s2_Joy.embl,LOOT_MTX3_5_EMBLEMS_JOY,0,0x200009B,
150,0,LOOT_MTX3_5_EMBLEMS_COIL,mp/emblems/s2_Coil.embl,LOOT_MTX3_5_EMBLEMS_COIL,0,0x200009C,
151,0,LOOT_MTX3_5_EMBLEMS_SHURIKEN,mp/emblems/s2_Shuriken.embl,LOOT_MTX3_5_EMBLEMS_SHURIKEN,0,0x200009D,
152,0,LOOT_MTX3_5_EMBLEMS_HAZARD,mp/emblems/s2_Hazard.embl,LOOT_MTX3_5_EMBLEMS_HAZARD,0,0x200009E,
153,0,LOOT_MTX3_5_EMBLEMS_BULLETBACK1,mp/emblems/s2_BulletBack1.embl,LOOT_MTX3_5_EMBLEMS_BULLETBACK1,0,0x200009F,
154,0,LOOT_MTX3_5_EMBLEMS_PEEK,mp/emblems/s2_Peek.embl,LOOT_MTX3_5_EMBLEMS_PEEK,0,0x20000A0,
155,0,LOOT_MTX3_5_EMBLEMS_BUTTONATOR,mp/emblems/s2_Buttonator.embl,LOOT_MTX3_5_EMBLEMS_BUTTONATOR,0,0x20000A1,
156,0,LOOT_MTX3_5_EMBLEMS_PANDA,mp/emblems/s2_Panda.embl,LOOT_MTX3_5_EMBLEMS_PANDA,0,0x20000A2,
157,0,LOOT_MTX3_5_EMBLEMS_THEHAUNT,mp/emblems/s2_TheHaunt.embl,LOOT_MTX3_5_EMBLEMS_THEHAUNT,0,0x20000A3,
158,0,LOOT_MTX3_5_EMBLEMS_THEHUNT,mp/emblems/s2_TheHunt.embl,LOOT_MTX3_5_EMBLEMS_THEHUNT,0,0x20000A4,
159,0,LOOT_MTX3_5_EMBLEMS_EXPLORER,mp/emblems/s2_Explorer.embl,LOOT_MTX3_5_EMBLEMS_EXPLORER,0,0x20000A5,
160,0,LOOT_MTX3_5_EMBLEMS_SHRIMP,mp/emblems/s2_Shrimp.embl,LOOT_MTX3_5_EMBLEMS_SHRIMP,0,0x20000A6,
161,0,LOOT_MTX3_5_EMBLEMS_RIP,mp/emblems/s2_RIP.embl,LOOT_MTX3_5_EMBLEMS_RIP,0,0x20000A7,
162,0,LOOT_MTX3_5_EMBLEMS_TICKTOCK,mp/emblems/s2_TickTock.embl,LOOT_MTX3_5_EMBLEMS_TICKTOCK,0,0x20000A8,
163,0,LOOT_MTX3_5_EMBLEMS_GEAREDUP,mp/emblems/s2_GearedUp.embl,LOOT_MTX3_5_EMBLEMS_GEAREDUP,0,0x20000A9,
164,0,LOOT_MTX3_5_EMBLEMS_PENCIL,mp/emblems/s2_Pencil.embl,LOOT_MTX3_5_EMBLEMS_PENCIL,0,0x20000AA,
165,0,LOOT_MTX3_5_EMBLEMS_HIDEOUT,mp/emblems/s2_Hideout.embl,LOOT_MTX3_5_EMBLEMS_HIDEOUT,0,0x20000AB,
166,0,LOOT_MTX3_5_EMBLEMS_BURGER,mp/emblems/s2_Burger.embl,LOOT_MTX3_5_EMBLEMS_BURGER,0,0x20000AC,
167,0,LOOT_MTX3_5_EMBLEMS_ACCIDENTPRO,mp/emblems/s2_AccidentPro.embl,LOOT_MTX3_5_EMBLEMS_ACCIDENTPRO,0,0x20000AD,
168,0,LOOT_MTX3_5_EMBLEMS_BUGGED,mp/emblems/s2_Bugged.embl,LOOT_MTX3_5_EMBLEMS_BUGGED,0,0x20000AE,
169,0,LOOT_MTX3_5_EMBLEMS_CHIMP,mp/emblems/s2_Chimp.embl,LOOT_MTX3_5_EMBLEMS_CHIMP,0,0x20000AF,
170,0,LOOT_MTX3_5_EMBLEMS_POPPY,mp/emblems/s2_Poppy3.embl,LOOT_MTX3_5_EMBLEMS_POPPY,0,0x20000B0,
171,0,LOOT_MTX3_5_EMBLEMS_ROBO,mp/emblems/s2_Robo.embl,LOOT_MTX3_5_EMBLEMS_ROBO,0,0x20000B1,
172,0,LOOT_MTX3_5_EMBLEMS_COMEBACK,mp/emblems/s2_Comeback.embl,LOOT_MTX3_5_EMBLEMS_COMEBACK,0,0x20000B2,
173,0,LOOT_MTX3_5_EMBLEMS_EIGHTBALL,mp/emblems/s2_EightBall.embl,LOOT_MTX3_5_EMBLEMS_EIGHTBALL,0,0x20000B3,
174,0,LOOT_MTX3_5_EMBLEMS_KO,mp/emblems/s2_KO.embl,LOOT_MTX3_5_EMBLEMS_KO,0,0x20000B4,
175,0,LOOT_MTX3_5_EMBLEMS_THEPOTOO,mp/emblems/s2_ThePotoo.embl,LOOT_MTX3_5_EMBLEMS_THEPOTOO,0,0x20000B5,
176,0,LOOT_MTX3_5_EMBLEMS_SEAUNICORN,mp/emblems/s2_SeaUnicorn.embl,LOOT_MTX3_5_EMBLEMS_SEAUNICORN,0,0x20000B6,
177,0,LOOT_MTX3_5_EMBLEMS_WALRUS,mp/emblems/s2_Walrus.embl,LOOT_MTX3_5_EMBLEMS_WALRUS,0,0x20000B7,
178,0,LOOT_MTX3_5_EMBLEMS_JUGGERNAUT,mp/emblems/s2_Juggernaut.embl,LOOT_MTX3_5_EMBLEMS_JUGGERNAUT,0,0x20000B8,
179,0,LOOT_MTX3_5_EMBLEMS_BILLIARDS,mp/emblems/s2_Billiards.embl,LOOT_MTX3_5_EMBLEMS_BILLIARDS,0,0x20000B9,
180,0,LOOT_MTX3_5_EMBLEMS_KNUCKLES,mp/emblems/s2_Knuckles1.embl,LOOT_MTX3_5_EMBLEMS_KNUCKLES,0,0x20000BA,
181,0,LOOT_MTX3_5_EMBLEMS_HORSESHOE1,mp/emblems/s2_Horseshoe1.embl,LOOT_MTX3_5_EMBLEMS_HORSESHOE1,0,0x20000BB,
