28,playercard_challenge_hum_from_the_grave,CHALLENGE_HUMILIATION_FROMGRAVE,playercard_challenge_hum_from_the_grave,always,challenges,,,,28,
29,playercard_challenge_hum_sticky_bomber,CHALLENGE_HUMILIATION_STICKY,playercard_challenge_hum_sticky_bomber,always,challenges,,,,29,
30,playercard_challenge_hum_unforgiving,CHALLENGE_HUMILIATION_UNFORGIVING,playercard_challenge_hum_unforgiving,always,challenges,,,,30,
31,playercard_challenge_hum_sneak_attack,CHALLENGE_HUMILIATION_SNACKATTACK,playercard_challenge_hum_sneak_attack,always,challenges,,,,31,
32,playercard_challenge_hum_blunt_trauma,CHALLENGE_HUMILIATION_BLUNTTRAUMA,playercard_challenge_hum_blunt_trauma,always,challenges,,,,32,
33,playercard_challenge_humiliation_mastery,CHALLENGE_HUMILIATION_MASTERY,playercard_challenge_humiliation_mastery,always,challenges,,,,33,
34,playercard_challenge_career_kills,CHALLENGE_CAREER_KILLS,playercard_challenge_career_kills,always,challenges,,,,34,
35,playercard_challenge_headshots,CHALLENGE_CAREER_HEADSHOTS,playercard_challenge_headshots,always,challenges,,,,35,
36,playercard_challenge_rifle_kills,CHALLENGE_CLASS_KILLS_AR,playercard_challenge_rifle_kills,always,challenges,,,,36,
37,playercard_challenge_smg_kills,CHALLENGE_CLASS_KILLS_SMG,playercard_challenge_smg_kills,always,challenges,,,,37,
38,playercard_challenge_lmg_kills,CHALLENGE_CLASS_KILLS_HEAVY,playercard_challenge_lmg_kills,always,challenges,,,,38,
39,playercard_challenge_sniper_kills,CHALLENGE_CLASS_KILLS_SNIPER,playercard_challenge_sniper_kills,always,challenges,,,,39,
40,playercard_challenge_shotgun_kills,CHALLENGE_CLASS_KILLS_SHOTGUN,playercard_challenge_shotgun_kills,always,challenges,,,,40,
41,playercard_challenge_pistol_kills,CHALLENGE_CLASS_KILLS_PISTOLS,playercard_challenge_pistol_kills,always,challenges,,,,41,
42,playercard_challenge_melee_kills,CHALLENGE_CAREER_MELEEKILLS,playercard_challenge_melee_kills,always,challenges,,,,42,
43,playercard_challenge_scorestreaks_kills,CHALLENGE_CAREER_KILLSTREAKKILLS,playercard_challenge_scorestreaks_kills,always,challenges,,,,43,
44,playercard_challenge_scorestreaks_assists,CHALLENGE_CAREER_KILLSTREAKASSISTS,playercard_challenge_scorestreaks_assists,always,challenges,,,,44,
45,playercard_challenge_streaks_inbound,CHALLENGE_CAREER_STREAKSINBOUND,playercard_challenge_streaks_inbound,always,challenges,,,,45,
46,playercard_challenge_career_mastery,CHALLENGE_CAREER_MASTERY,playercard_challenge_career_mastery,always,challenges,,,,46,
47,playercard_challenge_marksman_m1941johnson,CHALLENGE_MARKSMAN_M1941_MP,playercard_challenge_marksman_m1941johnson,always,challenges,,,,47,
48,playercard_challenge_marksman_m1garand,CHALLENGE_MARKSMAN_M1GARAND_MP,playercard_challenge_marksman_m1garand,always,challenges,,,,48,
49,playercard_challenge_marksman_stg44,CHALLENGE_MARKSMAN_STG44_MP,playercard_challenge_marksman_stg44,always,challenges,,,,49,
50,playercard_challenge_marksman_m1a1carbine,CHALLENGE_MARKSMAN_M1A1_MP,playercard_challenge_marksman_m1a1carbine,always,challenges,,,,50,
51,playercard_challenge_marksman_fg42,CHALLENGE_MARKSMAN_FG42_MP,playercard_challenge_marksman_fg42,always,challenges,,,,51,
52,playercard_challenge_marksman_bar,CHALLENGE_MARKSMAN_BAR_MP,playercard_challenge_marksman_bar,always,challenges,,,,52,
53,playercard_challenge_marksman_svt40,CHALLENGE_MARKSMAN_SVT40_MP,playercard_challenge_marksman_svt40,always,challenges,,,,53,
54,playercard_challenge_marksman_greasegunm3,CHALLENGE_MARKSMAN_GREASEGUN_MP,playercard_challenge_marksman_greasegunm3,always,challenges,,,,54,
55,playercard_challenge_marksman_ppsh_41,CHALLENGE_MARKSMAN_PPSH41_MP,playercard_challenge_marksman_ppsh_41,always,challenges,,,,55,
56,playercard_challenge_marksman_type100,CHALLENGE_MARKSMAN_TYPE100_MP,playercard_challenge_marksman_type100,always,challenges,,,,56,
57,playercard_challenge_marksman_mp28,CHALLENGE_MARKSMAN_MP28_MP,playercard_challenge_marksman_mp28,always,challenges,,,,57,
58,playercard_challenge_marksman_thompson,CHALLENGE_MARKSMAN_THOMPSON_MP,playercard_challenge_marksman_thompson,always,challenges,,,,58,
59,playercard_challenge_marksman_mp40,CHALLENGE_MARKSMAN_MP40_MP,playercard_challenge_marksman_mp40,always,challenges,,,,59,
60,playercard_challenge_marksman_lewis,CHALLENGE_MARKSMAN_LEWIS_MP,playercard_challenge_marksman_lewis,always,challenges,,,,60,
61,playercard_challenge_marksman_mg15,CHALLENGE_MARKSMAN_MG15_MP,playercard_challenge_marksman_mg15,always,challenges,,,,61,
62,playercard_challenge_marksman_bren,CHALLENGE_MARKSMAN_BREN_MP,playercard_challenge_marksman_bren,always,challenges,,,,62,
63,playercard_challenge_marksman_mg42_mg34variant_,CHALLENGE_MARKSMAN_MG42_MP,playercard_challenge_marksman_mg42_mg34variant_,always,challenges,,,,63,
64,playercard_challenge_marksman_karabin_semi_auto_,CHALLENGE_MARKSMAN_KARABIN_MP,playercard_challenge_marksman_karabin_semi_auto_,always,challenges,,,,64,
65,playercard_challenge_marksman_leeenfield,CHALLENGE_MARKSMAN_LEEENFIELD_MP,playercard_challenge_marksman_leeenfield,always,challenges,,,,65,
66,playercard_challenge_marksman_springfield,CHALLENGE_MARKSMAN_SPRINGFIELD_MP,playercard_challenge_marksman_springfield,always,challenges,,,,66,
67,playercard_challenge_marksman_kar98k,CHALLENGE_MARKSMAN_KAR98_MP,playercard_challenge_marksman_kar98k,always,challenges,,,,67,
68,playercard_challenge_marksman_winchester1897,CHALLENGE_MARKSMAN_WINCHESTER1897_MP,playercard_challenge_marksman_winchester1897,always,challenges,,,,68,
69,playercard_challenge_marksman_m30luftwaffedrilling,CHALLENGE_MARKSMAN_M30_MP,playercard_challenge_marksman_m30luftwaffedrilling,always,challenges,,,,69,
70,playercard_challenge_marksman_walthertoggleaction,CHALLENGE_MARKSMAN_WALTHER_MP,playercard_challenge_marksman_walthertoggleaction,always,challenges,,,,70,
71,playercard_challenge_marksman_winchestermodel21,CHALLENGE_MARKSMAN_MODEL21_MP,playercard_challenge_marksman_winchestermodel21,always,challenges,,,,71,
72,playercard_challenge_marksman_luger,CHALLENGE_MARKSMAN_LUGER_MP,playercard_challenge_marksman_luger,always,challenges,,,,72,
73,playercard_challenge_marksman_m1911,CHALLENGE_MARKSMAN_M1911_MP,playercard_challenge_marksman_m1911,always,challenges,,,,73,
74,playercard_challenge_marksman_mausermodel712m1932,CHALLENGE_MARKSMAN_M712_MP,playercard_challenge_marksman_mausermodel712m1932,always,challenges,,,,74,
75,playercard_challenge_marksman_bazooka,CHALLENGE_MARKSMAN_BAZOOKA_MP,playercard_challenge_marksman_bazooka,always,challenges,,,,75,
76,playercard_challenge_marksman_panzerschreck,CHALLENGE_MARKSMAN_PANZERSCHRECK_MP,playercard_challenge_marksman_panzerschreck,always,challenges,,,,76,
77,playercard_challenge_marksman_mastery,CHALLENGE_MARKSMAN_MASTERY,playercard_challenge_marksman_mastery,always,challenges,,,,77,
78,playercard_challenge_gamevictory_career_wins,CHALLENGE_VICTORIES_CAREERWINS,playercard_challenge_gamevictory_career_wins,always,challenges,,,,78,
79,playercard_challenge_gamevictory_tdm_wins,CHALLENGE_VICTORIES_WARWINS,playercard_challenge_gamevictory_tdm_wins,always,challenges,,,,79,
80,playercard_challenge_gamevictory_war_wins,CHALLENGE_VICTORIES_WARRAIDWINS,playercard_challenge_gamevictory_war_wins,always,challenges,,,,80,
81,playercard_challenge_gamevictory_dom_wins,CHALLENGE_VICTORIES_DOMWINS,playercard_challenge_gamevictory_dom_wins,always,challenges,,,,81,
82,playercard_challenge_gamevictory_sd_wins,CHALLENGE_VICTORIES_SDWINS,playercard_challenge_gamevictory_sd_wins,always,challenges,,,,82,
83,playercard_challenge_gamevictory_kc_wins,CHALLENGE_VICTORIES_CONFWINS,playercard_challenge_gamevictory_kc_wins,always,challenges,,,,83,
84,playercard_challenge_gamevictory_hp_wins,CHALLENGE_VICTORIES_HPWINS,playercard_challenge_gamevictory_hp_wins,always,challenges,,,,84,
85,playercard_challenge_gamevictory_ffa_wins,CHALLENGE_VICTORIES_DMWINS,playercard_challenge_gamevictory_ffa_wins,always,challenges,,,,85,
86,playercard_challenge_gamevictory_ctf_wins,CHALLENGE_VICTORIES_CTFWINS,playercard_challenge_gamevictory_ctf_wins,always,challenges,,,,86,
87,playercard_challenge_gamevictory_uplink_wins,CHALLENGE_VICTORIES_BALLWINS,playercard_challenge_gamevictory_uplink_wins,always,challenges,,,,87,
88,playercard_challenge_game_victories,CHALLENGE_VICTORIES_MASTERY,playercard_challenge_game_victories,always,challenges,,,,88,
89,playercard_challenge_game_heroics,CHALLENGE_HEROICS_MASTERY,playercard_challenge_game_heroics,always,challenges,,,,89,
90,playercard_challenge_precision_return_to_sender,CHALLENGE_RETURN_TO_SENDER,playercard_challenge_precision_return_to_sender,always,challenges,,,,90,
91,playercard_challenge_precision_situational_awareness,CHALLENGE_PRECISION_AWARENESS,playercard_challenge_precision_situational_awareness,always,challenges,,,,91,
92,playercard_challenge_precision_mastery,CHALLENGE_PRECISION_MASTERY,playercard_challenge_precision_mastery,always,challenges,,,,92,
93,playercard_challenge_div_inf_infantry_soldier_5,CHALLENGE_INFANTRY_KILLS,playercard_challenge_div_inf_infantry_soldier_5,always,challenges,,,,93,
94,playercard_challenge_div_inf_infantry_specialist_5,CHALLENGE_INFANTRY_WEAPON,playercard_challenge_div_inf_infantry_specialist_5,always,challenges,,,,94,
95,playercard_challenge_div_inf_infantry_skills_5,CHALLENGE_INFANTRY_SKILL,playercard_challenge_div_inf_infantry_skills_5,always,challenges,,,,95,
96,playercard_challenge_infantry_mastery,CHALLENGE_INFANTRY_MASTERY,playercard_challenge_infantry_mastery,always,challenges,,,,96,
97,playercard_challenge_div_air_airborne_soldier_5,CHALLENGE_AIRBORNE_KILLS,playercard_challenge_div_air_airborne_soldier_5,always,challenges,,,,97,
98,playercard_challenge_div_air_airborne_specialist_5,CHALLENGE_AIRBORNE_WEAPON,playercard_challenge_div_air_airborne_specialist_5,always,challenges,,,,98,
99,playercard_challenge_div_air_airborne_skills_5,CHALLENGE_AIRBORNE_SKILL,playercard_challenge_div_air_airborne_skills_5,always,challenges,,,,99,
100,playercard_challenge_airborne_mastery,CHALLENGE_AIRBORNE_MASTERY,playercard_challenge_airborne_mastery,always,challenges,,,,100,
101,playercard_challenge_div_arm_armored_soldier_5,CHALLENGE_ARMORED_KILLS,playercard_challenge_div_arm_armored_soldier_5,always,challenges,,,,101,
102,playercard_challenge_div_arm_armored_specialist_5,CHALLENGE_ARMORED_WEAPON,playercard_challenge_div_arm_armored_specialist_5,always,challenges,,,,102,
103,playercard_challenge_div_arm_armored_skills_5,CHALLENGE_ARMORED_SKILL,playercard_challenge_div_arm_armored_skills_5,always,challenges,,,,103,
104,playercard_challenge_armored_mastery,CHALLENGE_ARMORED_MASTERY,playercard_challenge_armored_mastery,always,challenges,,,,104,
105,playercard_challenge_div_mtn_mountain_soldier_5,CHALLENGE_MOUNTAIN_KILLS,playercard_challenge_div_mtn_mountain_soldier_5,always,challenges,,,,105,
106,playercard_challenge_div_mtn_mountain_specialist_5,CHALLENGE_MOUNTAIN_WEAPON,playercard_challenge_div_mtn_mountain_specialist_5,always,challenges,,,,106,
107,playercard_challenge_div_mtn_mountain_skills_5,CHALLENGE_MOUNTAIN_SKILL,playercard_challenge_div_mtn_mountain_skills_5,always,challenges,,,,107,
108,playercard_challenge_mountain_mastery,CHALLENGE_MOUNTAIN_MASTERY,playercard_challenge_mountain_mastery,always,challenges,,,,108,
109,playercard_challenge_div_expd_expeditionary_soldier_5,CHALLENGE_EXPEDITIONARY_KILLS,playercard_challenge_div_expd_expeditionary_soldier_5,always,challenges,,,,109,
110,playercard_challenge_div_expd_expeditionary_specialist_5,CHALLENGE_EXPEDITIONARY_WEAPON,playercard_challenge_div_expd_expeditionary_specialist_5,always,challenges,,,,110,
111,playercard_challenge_div_expd_expeditionary_skills_5,CHALLENGE_EXPEDITIONARY_SKILL,playercard_challenge_div_expd_expeditionary_skills_5,always,challenges,,,,111,
112,playercard_challenge_expeditionary_mastery,CHALLENGE_EXPEDITIONARY_MASTERY,playercard_challenge_expeditionary_mastery,always,challenges,,,,112,
113,playercard_challenge_aa_fighter_pilot_kills_iv,CHALLENGE_SCORESTREAK_FIGHTERSTRIKE,playercard_challenge_aa_fighter_pilot_kills_iv,always,challenges,,,,113,
114,playercard_challenge_aa_glide_bomb_kills_iv,CHALLENGE_SCORESTREAK_FRITZX,playercard_challenge_aa_glide_bomb_kills_iv,always,challenges,,,,114,
115,playercard_challenge_aa_fire_bombing_run_kills_iv,CHALLENGE_SCORESTREAK_FIREBOMB,playercard_challenge_aa_fire_bombing_run_kills_iv,always,challenges,,,,115,
116,playercard_challenge_aa_carpet_bombing_kills_iv,CHALLENGE_SCORESTREAK_AIRSTRIKE,playercard_challenge_aa_carpet_bombing_kills_iv,always,challenges,,,,116,
117,playercard_challenge_aa_ball_turret_gunner_kills_iv,CHALLENGE_SCORESTREAK_PLANEGUNNER,playercard_challenge_aa_ball_turret_gunner_kills_iv,always,challenges,,,,117,
118,playercard_challenge_air_assault_master,CHALLENGE_SCORESTREAK_AIRASSAULTMASTERY,playercard_challenge_air_assault_master,always,challenges,,,,118,
119,playercard_challenge_grnd_assault_molotov_cocktails_kills_iv,CHALLENGE_SCORESTREAK_MOLOTOVS,playercard_challenge_grnd_assault_molotov_cocktails_kills_iv,always,challenges,,,,119,
120,playercard_challenge_grnd_assault_flamethrower_kills_iv,CHALLENGE_SCORESTREAK_FLAMETHROWER,playercard_challenge_grnd_assault_flamethrower_kills_iv,always,challenges,,,,120,
121,playercard_challenge_grnd_assault_mortar_strike_kills_iv,CHALLENGE_SCORESTREAK_MORTARSTRIKE,playercard_challenge_grnd_assault_mortar_strike_kills_iv,always,challenges,,,,121,
122,playercard_challenge_grnd_assault_artillery_barrage_kills_iv,CHALLENGE_SCORESTREAK_MISSILESTRIKE,playercard_challenge_grnd_assault_artillery_barrage_kills_iv,always,challenges,,,,122,
123,playercard_challenge_grnd_assault_paratroopers_kills_iv,CHALLENGE_SCORESTREAK_PARATROOPERS,playercard_challenge_grnd_assault_paratroopers_kills_iv,always,challenges,,,,123,
124,playercard_challenge_ground_assault_master,CHALLENGE_SCORESTREAK_GROUNDASSAULTMASTERY,playercard_challenge_ground_assault_master,always,challenges,,,,124,
125,playercard_challenge_support_recon_aircraft_support_iv,CHALLENGE_SCORESTREAK_UAV,playercard_challenge_support_recon_aircraft_support_iv,always,challenges,,,,125,
126,playercard_challenge_support_counter_recon_aircraft_support_iv,CHALLENGE_SCORESTREAK_COUNTERUAV,playercard_challenge_support_counter_recon_aircraft_support_iv,always,challenges,,,,126,
127,playercard_challenge_support_care_package_support_iv,CHALLENGE_SCORESTREAK_CAREPACKAGE,playercard_challenge_support_care_package_support_iv,always,challenges,,,,127,
128,playercard_challenge_support_flak_guns_support_iv,CHALLENGE_SCORESTREAK_FLAKGUN,playercard_challenge_support_flak_guns_support_iv,always,challenges,,,,128,
129,playercard_challenge_support_emergency_airdrop_support_iv,CHALLENGE_SCORESTREAK_EMERGENCYCARE,playercard_challenge_support_emergency_airdrop_support_iv,always,challenges,,,,129,
130,playercard_challenge_support_master,CHALLENGE_SCORESTREAK_SUPPORTMASTERY,playercard_challenge_support_master,always,challenges,,,,130,
131,playercard_challenge_rtn_fire_anti_air_specialist_iv,CHALLENGE_SCORESTREAK_ANTIAIR,playercard_challenge_rtn_fire_anti_air_specialist_iv,always,challenges,,,,131,
132,playercard_challenge_return_fire_master,CHALLENGE_SCORESTREAK_RETURNFIREMASTERY,playercard_challenge_return_fire_master,always,challenges,,,,132,
133,playercard_challenge_gamemodes_veteran_iii_tdm,CHALLENGE_GAMEMODE_VETERAN_TDM,playercard_challenge_gamemodes_veteran_iii_tdm,always,challenges,,,,133,
134,playercard_challenge_gamemodes_superior_iii_tdm,CHALLENGE_GAMEMODE_SUPERIOR_TDM,playercard_challenge_gamemodes_superior_iii_tdm,always,challenges,,,,134,
135,playercard_challenge_gamemodes_mvp_iii_tdm,CHALLENGE_GAMEMODE_MVP_TDM,playercard_challenge_gamemodes_mvp_iii_tdm,always,challenges,,,,135,
136,playercard_challenge_gamemodes_tdm_mastery,CHALLENGE_GAMEMODE_MASTERY_TDM,playercard_challenge_gamemodes_tdm_mastery,always,challenges,,,,136,
137,playercard_challenge_gamemodes_veteran_iii_war,CHALLENGE_GAMEMODE_VETERAN_WARRAID,playercard_challenge_gamemodes_veteran_iii_war,always,challenges,,,,137,
138,playercard_challenge_gamemodes_superior_iii_war,CHALLENGE_GAMEMODE_SUPERIOR_WARRAID,playercard_challenge_gamemodes_superior_iii_war,always,challenges,,,,138,
139,playercard_challenge_gamemodes_mvp_iii_war,CHALLENGE_GAMEMODE_MVP_WARRAID,playercard_challenge_gamemodes_mvp_iii_war,always,challenges,,,,139,
140,playercard_challenge_gamemodes_war_mastery,CHALLENGE_GAMEMODE_MASTERY_WARRAID,playercard_challenge_gamemodes_war_mastery,always,challenges,,,,140,
141,playercard_challenge_gamemodes_veteran_iii_dom,CHALLENGE_GAMEMODE_VETERAN_DOM,playercard_challenge_gamemodes_veteran_iii_dom,always,challenges,,,,141,
142,playercard_challenge_gamemodes_superior_iii_dom,CHALLENGE_GAMEMODE_SUPERIOR_DOM,playercard_challenge_gamemodes_superior_iii_dom,always,challenges,,,,142,
143,playercard_challenge_gamemodes_mvp_iii_dom,CHALLENGE_GAMEMODE_MVP_DOM,playercard_challenge_gamemodes_mvp_iii_dom,always,challenges,,,,143,
144,playercard_challenge_gamemodes_domination_mastery,CHALLENGE_GAMEMODE_MASTERY_DOM,playercard_challenge_gamemodes_domination_mastery,always,challenges,,,,144,
145,playercard_challenge_gamemodes_veteran_iii_s_d,CHALLENGE_GAMEMODE_VETERAN_SD,playercard_challenge_gamemodes_veteran_iii_s_d,always,challenges,,,,145,
146,playercard_challenge_gamemodes_superior_iii_s_d,CHALLENGE_GAMEMODE_SUPERIOR_SD,playercard_challenge_gamemodes_superior_iii_s_d,always,challenges,,,,146,
147,playercard_challenge_gamemodes_mvp_iii_s_d,CHALLENGE_GAMEMODE_MVP_SD,playercard_challenge_gamemodes_mvp_iii_s_d,always,challenges,,,,147,
148,playercard_challenge_gamemodes_search_and_destroy_mastery,CHALLENGE_GAMEMODE_MASTERY_SD,playercard_challenge_gamemodes_search_and_destroy_mastery,always,challenges,,,,148,
149,playercard_challenge_gamemodes_veteran_iii_kc,CHALLENGE_GAMEMODE_VETERAN_CONF,playercard_challenge_gamemodes_veteran_iii_kc,always,challenges,,,,149,
150,playercard_challenge_gamemodes_superior_iii_kc,CHALLENGE_GAMEMODE_SUPERIOR_CONF,playercard_challenge_gamemodes_superior_iii_kc,always,challenges,,,,150,
151,playercard_challenge_gamemodes_mvp_iii_kc,CHALLENGE_GAMEMODE_MVP_CONF,playercard_challenge_gamemodes_mvp_iii_kc,always,challenges,,,,151,
152,playercard_challenge_gamemodes_kill_confirmed_mastery,CHALLENGE_GAMEMODE_MASTERY_CONF,playercard_challenge_gamemodes_kill_confirmed_mastery,always,challenges,,,,152,
153,playercard_challenge_gamemodes_veteran_iii_hp,CHALLENGE_GAMEMODE_VETERAN_HP,playercard_challenge_gamemodes_veteran_iii_hp,always,challenges,,,,153,
154,playercard_challenge_gamemodes_superior_iii_hp,CHALLENGE_GAMEMODE_SUPERIOR_HP,playercard_challenge_gamemodes_superior_iii_hp,always,challenges,,,,154,
155,playercard_challenge_gamemodes_mvp_iii_hp,CHALLENGE_GAMEMODE_MVP_HP,playercard_challenge_gamemodes_mvp_iii_hp,always,challenges,,,,155,
156,playercard_challenge_gamemodes_hardpoint_mastery,CHALLENGE_GAMEMODE_MASTERY_HP,playercard_challenge_gamemodes_hardpoint_mastery,always,challenges,,,,156,
157,playercard_challenge_gamemodes_veteran_iii_free_for_all,CHALLENGE_GAMEMODE_VETERAN_FFA,playercard_challenge_gamemodes_veteran_iii_free_for_all,always,challenges,,,,157,
158,playercard_challenge_gamemodes_superior_iii_free_for_all,CHALLENGE_GAMEMODE_SUPERIOR_FFA,playercard_challenge_gamemodes_superior_iii_free_for_all,always,challenges,,,,158,
159,playercard_challenge_gamemodes_mvp_iii_free_for_all,CHALLENGE_GAMEMODE_MVP_FFA,playercard_challenge_gamemodes_mvp_iii_free_for_all,always,challenges,,,,159,
160,playercard_challenge_gamemodes_free_for_all_mastery,CHALLENGE_GAMEMODE_MASTERY_FFA,playercard_challenge_gamemodes_free_for_all_mastery,always,challenges,,,,160,
161,playercard_challenge_gamemodes_veteran_iii_ctf,CHALLENGE_GAMEMODE_VETERAN_CTF,playercard_challenge_gamemodes_veteran_iii_ctf,always,challenges,,,,161,
162,playercard_challenge_gamemodes_superior_iii_ctf,CHALLENGE_GAMEMODE_SUPERIOR_CTF,playercard_challenge_gamemodes_superior_iii_ctf,always,challenges,,,,162,
163,playercard_challenge_gamemodes_mvp_iii_ctf,CHALLENGE_GAMEMODE_MVP_CTF,playercard_challenge_gamemodes_mvp_iii_ctf,always,challenges,,,,163,
164,playercard_challenge_gamemodes_capture_the_flag_mastery,CHALLENGE_GAMEMODE_MASTERY_CTF,playercard_challenge_gamemodes_capture_the_flag_mastery,always,challenges,,,,164,
165,playercard_challenge_gamemodes_veteran_iii_uplink,CHALLENGE_GAMEMODE_VETERAN_BALL,playercard_challenge_gamemodes_veteran_iii_uplink,always,challenges,,,,165,
166,playercard_challenge_gamemodes_superior_iii_uplink,CHALLENGE_GAMEMODE_SUPERIOR_BALL,playercard_challenge_gamemodes_superior_iii_uplink,always,challenges,,,,166,
167,playercard_challenge_gamemodes_mvp_iii_uplink,CHALLENGE_GAMEMODE_MVP_BALL,playercard_challenge_gamemodes_mvp_iii_uplink,always,challenges,,,,167,
168,playercard_challenge_gamemodes_uplink_mastery,CHALLENGE_GAMEMODE_MASTERY_BALL,playercard_challenge_gamemodes_uplink_mastery,always,challenges,,,,168,
169,playercard_challenge_hq_daily_grind_5,CHALLENGE_HQ_DAILY,playercard_challenge_hq_daily_grind_5,always,challenges,,,,169,
170,playercard_challenge_hq_weekly_grind_3,CHALLENGE_HQ_WEEKLY,playercard_challenge_hq_weekly_grind_3,always,challenges,,,,170,
171,playercard_challenge_hq_home_on_the_range,CHALLENGE_HQ_FIRINGRANGE,playercard_challenge_hq_home_on_the_range,always,challenges,,,,171,
172,playercard_challenge_hq_lord_of_the_pit_5,CHALLENGE_HQ_1V1,playercard_challenge_hq_lord_of_the_pit_5,always,challenges,,,,172,
173,playercard_challenge_hq_giving_them_flak_5,CHALLENGE_HQ_AAGUN,playercard_challenge_hq_giving_them_flak_5,always,challenges,,,,173,
174,playercard_challenge_hq_hidden_balls,CHALLENGE_HQ_BALLS,playercard_challenge_hq_hidden_balls,always,challenges,,,,174,
175,playercard_challenge_hq_sequential_3,CHALLENGE_HQ_SEQUENCES,playercard_challenge_hq_sequential_3,always,challenges,,,,175,
176,playercard_challenge_hq_fall_guy_3,CHALLENGE_HQ_FALLS,playercard_challenge_hq_fall_guy_3,always,challenges,,,,176,
177,playercard_challenge_headquarters_mastery,CHALLENGE_HQ_MASTERY,playercard_challenge_headquarters_mastery,always,challenges,,,,177,
178,playercard_challenge_cmbt_hand_extended_mag_iii,CHALLENGE_COMBATHANDLING_MAGS,playercard_challenge_cmbt_hand_extended_mag_iii,always,challenges,,,,178,
179,playercard_challenge_cmbt_hand_grip_iii,CHALLENGE_COMBATHANDLING_FOREGRIP,playercard_challenge_cmbt_hand_grip_iii,always,challenges,,,,179,
180,playercard_challenge_cmbt_hand_quickdraw_iii,CHALLENGE_COMBATHANDLING_QUICKDRAW,playercard_challenge_cmbt_hand_quickdraw_iii,always,challenges,,,,180,
181,playercard_challenge_cmbt_hand_ballistic_calibration_iii,CHALLENGE_COMBATHANDLING_STABILIZER,playercard_challenge_cmbt_hand_ballistic_calibration_iii,always,challenges,,,,181,
182,playercard_challenge_combat_handling_mastery,CHALLENGE_COMBATHANDLING_MASTERY,playercard_challenge_combat_handling_mastery,always,challenges,,,,182,
183,playercard_challenge_cmbt_eff_full_metal_jacket_iii,CHALLENGE_COMBATEFFICIENCY_FMJ,playercard_challenge_cmbt_eff_full_metal_jacket_iii,always,challenges,,,,183,
